col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr
film_category.film_id,rental.rental_date,film_category,rental,0.290453,0.078973,0.090909,0.065646,0.298439
film_category.film_id,rental.inventory_id,film_category,rental,0.011966,0.003253,0.250000,0.097670,0.436687
film_category.film_id,rental.customer_id,film_category,rental,0.026571,0.007225,0.363636,0.072866,0.520921
film_category.film_id,rental.return_date,film_category,rental,0.290453,0.078973,0.090909,0.073918,0.298439
film_category.film_id,rental.staff_id,film_category,rental,0.240499,0.065390,0.375000,0.083441,0.514902
film_category.film_id,rental.last_update,film_category,rental,0.339740,0.092374,0.181818,0.063801,0.363270
film_category.film_id,staff.staff_id,film_category,staff,0.240499,0.065390,0.375000,0.054090,0.514902
film_category.film_id,staff.first_name,film_category,staff,0.326331,0.088728,0.300000,0.030320,0.452818
film_category.film_id,staff.last_name,film_category,staff,0.326268,0.088711,0.111111,0.028892,0.311156
film_category.film_id,staff.address_id,film_category,staff,0.301092,0.081865,0.300000,0.056557,0.454534
film_category.film_id,staff.picture,film_category,staff,1.692652,0.460224,0.142857,0.076073,0.242087
film_category.film_id,staff.email,film_category,staff,0.339600,0.092336,0.285714,0.027480,0.441202
film_category.film_id,staff.store_id,film_category,staff,0.240499,0.065390,0.375000,0.052350,0.514902
film_category.film_id,staff.active,film_category,staff,0.619116,0.168335,0.000000,0.050758,0.207916
film_category.film_id,staff.username,film_category,staff,0.326331,0.088728,0.000000,0.035871,0.227818
film_category.film_id,staff.password,film_category,staff,0.618510,0.168170,0.125000,0.031724,0.301708
film_category.film_id,staff.last_update,film_category,staff,0.618836,0.168258,0.181818,0.034809,0.344299
film_category.film_id,store.store_id,film_category,store,0.240499,0.065390,0.375000,0.071575,0.514902
film_category.film_id,store.manager_staff_id,film_category,store,0.240499,0.065390,0.187500,0.072432,0.374277
film_category.film_id,store.address_id,film_category,store,0.240499,0.065390,0.300000,0.072198,0.458652
film_category.film_id,store.last_update,film_category,store,0.618836,0.168258,0.181818,0.047491,0.344299
film_category.category_id,film_category.last_update,film_category,film_category,0.642602,0.174720,0.090909,0.122447,0.274502
film_category.category_id,inventory.inventory_id,film_category,inventory,0.062870,0.017094,0.583333,0.110522,0.683226
film_category.category_id,inventory.film_id,film_category,inventory,0.062870,0.017094,0.272727,0.113680,0.450272
film_category.category_id,inventory.store_id,film_category,inventory,0.215524,0.058600,0.545455,0.090629,0.644441
film_category.category_id,inventory.last_update,film_category,inventory,0.642602,0.174720,0.090909,0.082319,0.274502
film_category.category_id,language.language_id,film_category,language,0.062870,0.017094,0.363636,0.091739,0.518453
film_category.category_id,language.name,film_category,language,0.293974,0.079930,0.181818,0.070381,0.366381
film_category.category_id,language.last_update,film_category,language,0.642602,0.174720,0.090909,0.060846,0.274502
film_category.category_id,payment.payment_id,film_category,payment,0.062870,0.017094,0.363636,0.064828,0.518453
film_category.category_id,payment.customer_id,film_category,payment,0.062870,0.017094,0.454545,0.055169,0.586635
film_category.category_id,payment.staff_id,film_category,payment,0.215524,0.058600,0.363636,0.068191,0.508077
film_category.category_id,payment.rental_id,film_category,payment,0.094583,0.025717,0.363636,0.063389,0.516298
film_category.category_id,payment.amount,film_category,payment,0.106273,0.028895,0.181818,0.049900,0.379140
film_category.category_id,payment.payment_date,film_category,payment,0.314219,0.085435,0.166667,0.040897,0.353642
film_category.category_id,payment.last_update,film_category,payment,0.314219,0.085435,0.090909,0.040229,0.296823
film_category.category_id,rental.rental_id,film_category,rental,0.062870,0.017094,0.363636,0.087675,0.518453
film_category.category_id,rental.rental_date,film_category,rental,0.314219,0.085435,0.000000,0.060566,0.228641
film_category.category_id,rental.inventory_id,film_category,rental,0.050904,0.013841,0.583333,0.090113,0.684040
film_category.category_id,rental.customer_id,film_category,rental,0.036298,0.009869,0.454545,0.070364,0.588441
film_category.category_id,rental.return_date,film_category,rental,0.314219,0.085435,0.090909,0.068199,0.296823
film_category.category_id,rental.staff_id,film_category,rental,0.215524,0.058600,0.363636,0.087025,0.508077
film_category.category_id,rental.last_update,film_category,rental,0.363506,0.098835,0.090909,0.058865,0.293473
film_category.category_id,staff.staff_id,film_category,staff,0.215524,0.058600,0.363636,0.057390,0.508077
film_category.category_id,staff.first_name,film_category,staff,0.350096,0.095189,0.000000,0.030675,0.226203
film_category.category_id,staff.last_name,film_category,staff,0.350034,0.095173,0.090909,0.029230,0.294389
film_category.category_id,staff.address_id,film_category,staff,0.238222,0.064771,0.363636,0.060008,0.506534
film_category.category_id,staff.picture,film_category,staff,1.716418,0.466686,0.090909,0.070187,0.201510
film_category.category_id,staff.email,film_category,staff,0.363366,0.098797,0.181818,0.027802,0.361664
film_category.category_id,staff.store_id,film_category,staff,0.215524,0.058600,0.545455,0.055544,0.644441
film_category.category_id,staff.active,film_category,staff,0.642881,0.174796,0.090909,0.049515,0.274483
film_category.category_id,staff.username,film_category,staff,0.350096,0.095189,0.181818,0.036291,0.362566
film_category.category_id,staff.password,film_category,staff,0.642275,0.174631,0.363636,0.032095,0.479069
film_category.category_id,staff.last_update,film_category,staff,0.642602,0.174720,0.090909,0.031109,0.274502
film_category.category_id,store.store_id,film_category,store,0.215524,0.058600,0.545455,0.075942,0.644441
film_category.category_id,store.manager_staff_id,film_category,store,0.215524,0.058600,0.375000,0.076851,0.516600
film_category.category_id,store.address_id,film_category,store,0.215524,0.058600,0.363636,0.076603,0.508077
film_category.category_id,store.last_update,film_category,store,0.642602,0.174720,0.090909,0.043817,0.274502
film_category.last_update,inventory.inventory_id,film_category,inventory,0.618836,0.168258,0.000000,0.101025,0.207935
film_category.last_update,inventory.film_id,film_category,inventory,0.618836,0.168258,0.181818,0.091879,0.344299
film_category.last_update,inventory.store_id,film_category,inventory,0.427078,0.116120,0.181818,0.076307,0.357333
film_category.last_update,inventory.last_update,film_category,inventory,0.000000,0.000000,1.000000,0.083535,1.000000
film_category.last_update,language.language_id,film_category,language,0.618836,0.168258,0.181818,0.065264,0.344299
film_category.last_update,language.name,film_category,language,0.675492,0.183663,0.181818,0.054393,0.340448
film_category.last_update,language.last_update,film_category,language,0.000000,0.000000,1.000000,0.049177,1.000000
film_category.last_update,payment.payment_id,film_category,payment,0.618836,0.168258,0.090909,0.045808,0.276117
film_category.last_update,payment.customer_id,film_category,payment,0.618836,0.168258,0.181818,0.044410,0.344299
film_category.last_update,payment.staff_id,film_category,payment,0.427078,0.116120,0.181818,0.045852,0.357333
film_category.last_update,payment.rental_id,film_category,payment,0.650549,0.176881,0.090909,0.051290,0.273961
film_category.last_update,payment.amount,film_category,payment,0.662240,0.180060,0.272727,0.042835,0.409530
film_category.last_update,payment.payment_date,film_category,payment,0.654876,0.178058,0.416667,0.037481,0.517986
film_category.last_update,payment.last_update,film_category,payment,0.654876,0.178058,1.000000,0.036869,0.955486
film_category.last_update,rental.rental_id,film_category,rental,0.618836,0.168258,0.090909,0.070862,0.276117
film_category.last_update,rental.rental_date,film_category,rental,0.654876,0.178058,0.454545,0.049351,0.546394
film_category.last_update,rental.inventory_id,film_category,rental,0.606870,0.165005,0.000000,0.073984,0.208749
film_category.last_update,rental.customer_id,film_category,rental,0.606303,0.164851,0.181818,0.054336,0.345151
film_category.last_update,rental.return_date,film_category,rental,0.654876,0.178058,0.363636,0.055120,0.478213
film_category.last_update,rental.staff_id,film_category,rental,0.427078,0.116120,0.181818,0.062221,0.357333
film_category.last_update,rental.last_update,film_category,rental,0.311009,0.084562,1.000000,0.047576,0.978860
film_category.last_update,staff.staff_id,film_category,staff,0.427078,0.116120,0.181818,0.038590,0.357333
film_category.last_update,staff.first_name,film_category,staff,0.324900,0.088339,0.363636,0.026816,0.500642
film_category.last_update,staff.last_name,film_category,staff,0.324838,0.088322,0.636364,0.025552,0.705193
film_category.last_update,staff.address_id,film_category,staff,0.487670,0.132595,0.090909,0.040350,0.285033
film_category.last_update,staff.picture,film_category,staff,1.130298,0.307322,0.272727,0.056727,0.377715
film_category.last_update,staff.email,film_category,staff,0.311149,0.084600,0.090909,0.024304,0.297032
film_category.last_update,staff.store_id,film_category,staff,0.427078,0.116120,0.181818,0.037349,0.357333
film_category.last_update,staff.active,film_category,staff,0.000280,0.000076,0.272727,0.039404,0.454526
film_category.last_update,staff.username,film_category,staff,0.324900,0.088339,0.272727,0.031725,0.432461
film_category.last_update,staff.password,film_category,staff,0.000326,0.000089,0.272727,0.028057,0.454523
film_category.last_update,staff.last_update,film_category,staff,0.000000,0.000000,1.000000,0.032244,1.000000
film_category.last_update,store.store_id,film_category,store,0.427078,0.116120,0.181818,0.051065,0.357333
film_category.last_update,store.manager_staff_id,film_category,store,0.427078,0.116120,0.125000,0.051676,0.314720
film_category.last_update,store.address_id,film_category,store,0.427078,0.116120,0.090909,0.051509,0.289152
film_category.last_update,store.last_update,film_category,store,0.000000,0.000000,1.000000,0.042868,1.000000
inventory.inventory_id,inventory.film_id,inventory,inventory,0.000000,0.000000,0.250000,0.182054,0.437500
inventory.inventory_id,inventory.store_id,inventory,inventory,0.240499,0.065390,0.500000,0.165999,0.608652
inventory.inventory_id,inventory.last_update,inventory,inventory,0.618836,0.168258,0.000000,0.181723,0.207935
inventory.inventory_id,language.language_id,inventory,language,0.000000,0.000000,0.250000,0.073461,0.437500
inventory.inventory_id,language.name,inventory,language,0.270208,0.073468,0.083333,0.061225,0.294133
inventory.inventory_id,language.last_update,inventory,language,0.618836,0.168258,0.000000,0.075923,0.207935
inventory.inventory_id,payment.payment_id,inventory,payment,0.000000,0.000000,0.416667,0.055993,0.562500
inventory.inventory_id,payment.customer_id,inventory,payment,0.000000,0.000000,0.333333,0.064144,0.500000
inventory.inventory_id,payment.staff_id,inventory,payment,0.240499,0.065390,0.333333,0.060298,0.483652
inventory.inventory_id,payment.rental_id,inventory,payment,0.031713,0.008623,0.500000,0.057587,0.622844
inventory.inventory_id,payment.amount,inventory,payment,0.043403,0.011801,0.166667,0.069583,0.372050
inventory.inventory_id,payment.payment_date,inventory,payment,0.290453,0.078973,0.166667,0.035867,0.355257
inventory.inventory_id,payment.last_update,inventory,payment,0.290453,0.078973,0.000000,0.057099,0.230257
inventory.inventory_id,rental.rental_id,inventory,rental,0.000000,0.000000,0.500000,0.094153,0.625000
inventory.inventory_id,rental.rental_date,inventory,rental,0.290453,0.078973,0.166667,0.068452,0.355257
inventory.inventory_id,rental.inventory_id,inventory,rental,0.011966,0.003253,1.000000,0.160944,0.999187
inventory.inventory_id,rental.customer_id,inventory,rental,0.026571,0.007225,0.333333,0.073329,0.498194
inventory.inventory_id,rental.return_date,inventory,rental,0.290453,0.078973,0.166667,0.081367,0.355257
inventory.inventory_id,rental.staff_id,inventory,rental,0.240499,0.065390,0.333333,0.091263,0.483652
inventory.inventory_id,rental.last_update,inventory,rental,0.339740,0.092374,0.000000,0.088103,0.226907
inventory.inventory_id,staff.staff_id,inventory,staff,0.240499,0.065390,0.333333,0.067492,0.483652
inventory.inventory_id,staff.first_name,inventory,staff,0.326331,0.088728,0.083333,0.038732,0.290318
inventory.inventory_id,staff.last_name,inventory,staff,0.326268,0.088711,0.083333,0.039682,0.290322
inventory.inventory_id,staff.address_id,inventory,staff,0.301092,0.081865,0.250000,0.051219,0.417034
inventory.inventory_id,staff.picture,inventory,staff,1.692652,0.460224,0.166667,0.080986,0.259944
inventory.inventory_id,staff.email,inventory,staff,0.339600,0.092336,0.166667,0.035104,0.351916
inventory.inventory_id,staff.store_id,inventory,staff,0.240499,0.065390,0.500000,0.055750,0.608652
inventory.inventory_id,staff.active,inventory,staff,0.619116,0.168335,0.083333,0.085720,0.270416
inventory.inventory_id,staff.username,inventory,staff,0.326331,0.088728,0.166667,0.045823,0.352818
inventory.inventory_id,staff.password,inventory,staff,0.618510,0.168170,0.250000,0.046337,0.395458
inventory.inventory_id,staff.last_update,inventory,staff,0.618836,0.168258,0.000000,0.070144,0.207935
inventory.inventory_id,store.store_id,inventory,store,0.240499,0.065390,0.500000,0.081253,0.608652
inventory.inventory_id,store.manager_staff_id,inventory,store,0.240499,0.065390,0.375000,0.078873,0.514902
inventory.inventory_id,store.address_id,inventory,store,0.240499,0.065390,0.250000,0.060560,0.421152
inventory.inventory_id,store.last_update,inventory,store,0.618836,0.168258,0.000000,0.093255,0.207935
inventory.film_id,inventory.store_id,inventory,inventory,0.240499,0.065390,0.375000,0.137511,0.514902
inventory.film_id,inventory.last_update,inventory,inventory,0.618836,0.168258,0.181818,0.150536,0.344299
inventory.film_id,language.language_id,inventory,language,0.000000,0.000000,0.272727,0.075559,0.454545
inventory.film_id,language.name,inventory,language,0.270208,0.073468,0.142857,0.062974,0.338776
inventory.film_id,language.last_update,inventory,language,0.618836,0.168258,0.181818,0.062893,0.344299
inventory.film_id,payment.payment_id,inventory,payment,0.000000,0.000000,0.400000,0.046384,0.550000
inventory.film_id,payment.customer_id,inventory,payment,0.000000,0.000000,0.363636,0.053532,0.522727
inventory.film_id,payment.staff_id,inventory,payment,0.240499,0.065390,0.375000,0.049949,0.514902
inventory.film_id,payment.rental_id,inventory,payment,0.031713,0.008623,0.333333,0.049201,0.497844
inventory.film_id,payment.amount,inventory,payment,0.043403,0.011801,0.000000,0.057641,0.247050
inventory.film_id,payment.payment_date,inventory,payment,0.290453,0.078973,0.166667,0.035954,0.355257
inventory.film_id,payment.last_update,inventory,payment,0.290453,0.078973,0.181818,0.047300,0.366620
inventory.film_id,rental.rental_id,inventory,rental,0.000000,0.000000,0.333333,0.082041,0.500000
inventory.film_id,rental.rental_date,inventory,rental,0.290453,0.078973,0.090909,0.056705,0.298439
inventory.film_id,rental.inventory_id,inventory,rental,0.011966,0.003253,0.250000,0.133323,0.436687
inventory.film_id,rental.customer_id,inventory,rental,0.026571,0.007225,0.363636,0.062908,0.520921
inventory.film_id,rental.return_date,inventory,rental,0.290453,0.078973,0.090909,0.067403,0.298439
inventory.film_id,rental.staff_id,inventory,rental,0.240499,0.065390,0.375000,0.075600,0.514902
inventory.film_id,rental.last_update,inventory,rental,0.339740,0.092374,0.181818,0.072983,0.363270
inventory.film_id,staff.staff_id,inventory,staff,0.240499,0.065390,0.375000,0.055909,0.514902
inventory.film_id,staff.first_name,inventory,staff,0.326331,0.088728,0.300000,0.032324,0.452818
inventory.film_id,staff.last_name,inventory,staff,0.326268,0.088711,0.111111,0.032872,0.311156
inventory.film_id,staff.address_id,inventory,staff,0.301092,0.081865,0.300000,0.042429,0.454534
inventory.film_id,staff.picture,inventory,staff,1.692652,0.460224,0.142857,0.067087,0.242087
inventory.film_id,staff.email,inventory,staff,0.339600,0.092336,0.285714,0.029297,0.441202
inventory.film_id,staff.store_id,inventory,staff,0.240499,0.065390,0.375000,0.046182,0.514902
inventory.film_id,staff.active,inventory,staff,0.619116,0.168335,0.000000,0.071009,0.207916
inventory.film_id,staff.username,inventory,staff,0.326331,0.088728,0.000000,0.038242,0.227818
inventory.film_id,staff.password,inventory,staff,0.618510,0.168170,0.125000,0.038385,0.301708
inventory.film_id,staff.last_update,inventory,staff,0.618836,0.168258,0.181818,0.058106,0.344299
inventory.film_id,store.store_id,inventory,store,0.240499,0.065390,0.375000,0.067309,0.514902
inventory.film_id,store.manager_staff_id,inventory,store,0.240499,0.065390,0.187500,0.065337,0.374277
inventory.film_id,store.address_id,inventory,store,0.240499,0.065390,0.300000,0.050167,0.458652
inventory.film_id,store.last_update,inventory,store,0.618836,0.168258,0.181818,0.077251,0.344299
inventory.store_id,inventory.last_update,inventory,inventory,0.427078,0.116120,0.181818,0.137261,0.357333
inventory.store_id,language.language_id,inventory,language,0.240499,0.065390,0.363636,0.060238,0.506379
inventory.store_id,language.name,inventory,language,0.471603,0.128227,0.125000,0.050205,0.311693
inventory.store_id,language.last_update,inventory,language,0.427078,0.116120,0.181818,0.057347,0.357333
inventory.store_id,payment.payment_id,inventory,payment,0.240499,0.065390,0.400000,0.042293,0.533652
inventory.store_id,payment.customer_id,inventory,payment,0.240499,0.065390,0.636364,0.060140,0.710925
inventory.store_id,payment.staff_id,inventory,payment,0.000000,0.000000,0.625000,0.045545,0.718750
inventory.store_id,payment.rental_id,inventory,payment,0.272212,0.074013,0.333333,0.043497,0.481496
inventory.store_id,payment.amount,inventory,payment,0.283902,0.077192,0.125000,0.052558,0.324452
inventory.store_id,payment.payment_date,inventory,payment,0.491848,0.133731,0.166667,0.030751,0.341567
inventory.store_id,payment.last_update,inventory,payment,0.491848,0.133731,0.181818,0.043129,0.352931
inventory.store_id,rental.rental_id,inventory,rental,0.240499,0.065390,0.333333,0.071116,0.483652
inventory.store_id,rental.rental_date,inventory,rental,0.491848,0.133731,0.090909,0.051704,0.284749
inventory.store_id,rental.inventory_id,inventory,rental,0.228533,0.062137,0.500000,0.121566,0.609466
inventory.store_id,rental.customer_id,inventory,rental,0.213928,0.058166,0.636364,0.059188,0.712732
inventory.store_id,rental.return_date,inventory,rental,0.491848,0.133731,0.272727,0.061459,0.421112
inventory.store_id,rental.staff_id,inventory,rental,0.000000,0.000000,0.625000,0.068933,0.718750
inventory.store_id,rental.last_update,inventory,rental,0.147982,0.040236,0.181818,0.066547,0.376305
inventory.store_id,staff.staff_id,inventory,staff,0.000000,0.000000,0.625000,0.050979,0.718750
inventory.store_id,staff.first_name,inventory,staff,0.134572,0.036589,0.100000,0.036314,0.315853
inventory.store_id,staff.last_name,inventory,staff,0.134510,0.036573,0.111111,0.034603,0.324190
inventory.store_id,staff.address_id,inventory,staff,0.060593,0.016475,0.500000,0.040514,0.620881
inventory.store_id,staff.picture,inventory,staff,1.500894,0.408086,0.125000,0.061171,0.241729
inventory.store_id,staff.email,inventory,staff,0.147842,0.040198,0.125000,0.032913,0.333701
inventory.store_id,staff.store_id,inventory,staff,0.000000,0.000000,1.000000,0.042109,1.000000
inventory.store_id,staff.active,inventory,staff,0.427357,0.116196,0.125000,0.064747,0.314701
inventory.store_id,staff.username,inventory,staff,0.134572,0.036589,0.125000,0.042962,0.334603
inventory.store_id,staff.password,inventory,staff,0.426751,0.116031,0.125000,0.037995,0.314742
inventory.store_id,staff.last_update,inventory,staff,0.427078,0.116120,0.181818,0.052982,0.357333
inventory.store_id,store.store_id,inventory,store,0.000000,0.000000,1.000000,0.061373,1.000000
inventory.store_id,store.manager_staff_id,inventory,store,0.000000,0.000000,0.312500,0.059575,0.484375
inventory.store_id,store.address_id,inventory,store,0.000000,0.000000,0.500000,0.045743,0.625000
inventory.store_id,store.last_update,inventory,store,0.427078,0.116120,0.181818,0.070438,0.357333
inventory.last_update,language.language_id,inventory,language,0.618836,0.168258,0.181818,0.057494,0.344299
inventory.last_update,language.name,inventory,language,0.675492,0.183663,0.181818,0.045602,0.340448
inventory.last_update,language.last_update,inventory,language,0.000000,0.000000,1.000000,0.062779,1.000000
inventory.last_update,payment.payment_id,inventory,payment,0.618836,0.168258,0.090909,0.046299,0.276117
inventory.last_update,payment.customer_id,inventory,payment,0.618836,0.168258,0.181818,0.049916,0.344299
inventory.last_update,payment.staff_id,inventory,payment,0.427078,0.116120,0.181818,0.049859,0.357333
inventory.last_update,payment.rental_id,inventory,payment,0.650549,0.176881,0.090909,0.047617,0.273961
inventory.last_update,payment.amount,inventory,payment,0.662240,0.180060,0.272727,0.057536,0.409530
inventory.last_update,payment.payment_date,inventory,payment,0.654876,0.178058,0.416667,0.029320,0.517986
inventory.last_update,payment.last_update,inventory,payment,0.654876,0.178058,1.000000,0.047214,0.955486
inventory.last_update,rental.rental_id,inventory,rental,0.618836,0.168258,0.090909,0.077853,0.276117
inventory.last_update,rental.rental_date,inventory,rental,0.654876,0.178058,0.454545,0.056602,0.546394
inventory.last_update,rental.inventory_id,inventory,rental,0.606870,0.165005,0.000000,0.133081,0.208749
inventory.last_update,rental.customer_id,inventory,rental,0.606303,0.164851,0.181818,0.060634,0.345151
inventory.last_update,rental.return_date,inventory,rental,0.654876,0.178058,0.363636,0.067281,0.478213
inventory.last_update,rental.staff_id,inventory,rental,0.427078,0.116120,0.181818,0.075463,0.357333
inventory.last_update,rental.last_update,inventory,rental,0.311009,0.084562,1.000000,0.072851,0.978860
inventory.last_update,staff.staff_id,inventory,staff,0.427078,0.116120,0.181818,0.055808,0.357333
inventory.last_update,staff.first_name,inventory,staff,0.324900,0.088339,0.363636,0.030304,0.500642
inventory.last_update,staff.last_name,inventory,staff,0.324838,0.088322,0.636364,0.032812,0.705193
inventory.last_update,staff.address_id,inventory,staff,0.487670,0.132595,0.090909,0.042352,0.285033
inventory.last_update,staff.picture,inventory,staff,1.130298,0.307322,0.272727,0.066965,0.377715
inventory.last_update,staff.email,inventory,staff,0.311149,0.084600,0.090909,0.027317,0.297032
inventory.last_update,staff.store_id,inventory,staff,0.427078,0.116120,0.181818,0.046098,0.357333
inventory.last_update,staff.active,inventory,staff,0.000280,0.000076,0.272727,0.070880,0.454526
inventory.last_update,staff.username,inventory,staff,0.324900,0.088339,0.272727,0.035658,0.432461
inventory.last_update,staff.password,inventory,staff,0.000326,0.000089,0.272727,0.038315,0.454523
inventory.last_update,staff.last_update,inventory,staff,0.000000,0.000000,1.000000,0.058000,1.000000
inventory.last_update,store.store_id,inventory,store,0.427078,0.116120,0.181818,0.067186,0.357333
inventory.last_update,store.manager_staff_id,inventory,store,0.427078,0.116120,0.125000,0.065218,0.314720
inventory.last_update,store.address_id,inventory,store,0.427078,0.116120,0.090909,0.050076,0.289152
inventory.last_update,store.last_update,inventory,store,0.000000,0.000000,1.000000,0.077110,1.000000
language.language_id,language.name,language,language,0.270208,0.073468,0.272727,0.044732,0.436178
language.language_id,language.last_update,language,language,0.618836,0.168258,0.181818,0.040442,0.344299
language.language_id,payment.payment_id,language,payment,0.000000,0.000000,0.363636,0.037768,0.522727
language.language_id,payment.customer_id,language,payment,0.000000,0.000000,0.272727,0.050692,0.454545
language.language_id,payment.staff_id,language,payment,0.240499,0.065390,0.363636,0.035235,0.506379
language.language_id,payment.rental_id,language,payment,0.031713,0.008623,0.454545,0.042288,0.588753
language.language_id,payment.amount,language,payment,0.043403,0.011801,0.181818,0.035317,0.383413
language.language_id,payment.payment_date,language,payment,0.290453,0.078973,0.083333,0.030903,0.292757
language.language_id,payment.last_update,language,payment,0.290453,0.078973,0.181818,0.030398,0.366620
language.language_id,rental.rental_id,language,rental,0.000000,0.000000,0.454545,0.058275,0.590909
language.language_id,rental.rental_date,language,rental,0.290453,0.078973,0.090909,0.040690,0.298439
language.language_id,rental.inventory_id,language,rental,0.011966,0.003253,0.250000,0.059896,0.436687
language.language_id,rental.customer_id,language,rental,0.026571,0.007225,0.272727,0.049890,0.452739
language.language_id,rental.return_date,language,rental,0.290453,0.078973,0.000000,0.045330,0.230257
language.language_id,rental.staff_id,language,rental,0.240499,0.065390,0.363636,0.051170,0.506379
language.language_id,rental.last_update,language,rental,0.339740,0.092374,0.181818,0.039126,0.363270
language.language_id,staff.staff_id,language,staff,0.240499,0.065390,0.363636,0.037090,0.506379
language.language_id,staff.first_name,language,staff,0.326331,0.088728,0.000000,0.030609,0.227818
language.language_id,staff.last_name,language,staff,0.326268,0.088711,0.272727,0.029167,0.432368
language.language_id,staff.address_id,language,staff,0.301092,0.081865,0.363636,0.034150,0.502261
language.language_id,staff.picture,language,staff,1.692652,0.460224,0.181818,0.046651,0.271308
language.language_id,staff.email,language,staff,0.339600,0.092336,0.181818,0.027742,0.363280
language.language_id,staff.store_id,language,staff,0.240499,0.065390,0.363636,0.033137,0.506379
language.language_id,staff.active,language,staff,0.619116,0.168335,0.181818,0.041775,0.344280
language.language_id,staff.username,language,staff,0.326331,0.088728,0.181818,0.036213,0.364182
language.language_id,staff.password,language,staff,0.618510,0.168170,0.181818,0.032026,0.344321
language.language_id,staff.last_update,language,staff,0.618836,0.168258,0.181818,0.028661,0.344299
language.language_id,store.store_id,language,store,0.240499,0.065390,0.363636,0.039218,0.506379
language.language_id,store.manager_staff_id,language,store,0.240499,0.065390,0.437500,0.038716,0.561777
language.language_id,store.address_id,language,store,0.240499,0.065390,0.363636,0.038591,0.506379
language.language_id,store.last_update,language,store,0.618836,0.168258,0.181818,0.035032,0.344299
language.name,language.last_update,language,language,0.675492,0.183663,0.181818,0.033706,0.340448
language.name,payment.payment_id,language,payment,0.270208,0.073468,0.300000,0.028320,0.456633
language.name,payment.customer_id,language,payment,0.270208,0.073468,0.181818,0.044272,0.367996
language.name,payment.staff_id,language,payment,0.471603,0.128227,0.125000,0.030773,0.311693
language.name,payment.rental_id,language,payment,0.301922,0.082091,0.222222,0.027307,0.396144
language.name,payment.amount,language,payment,0.313612,0.085270,0.166667,0.028784,0.353683
language.name,payment.payment_date,language,payment,0.020616,0.005605,0.250000,0.020867,0.436099
language.name,payment.last_update,language,payment,0.020616,0.005605,0.181818,0.021793,0.384962
language.name,rental.rental_id,language,rental,0.270208,0.073468,0.222222,0.048569,0.398299
language.name,rental.rental_date,language,rental,0.020616,0.005605,0.272727,0.033552,0.453144
language.name,rental.inventory_id,language,rental,0.258243,0.070215,0.083333,0.049920,0.294946
language.name,rental.customer_id,language,rental,0.257675,0.070061,0.181818,0.043572,0.368848
language.name,rental.return_date,language,rental,0.020616,0.005605,0.272727,0.037780,0.453144
language.name,rental.staff_id,language,rental,0.471603,0.128227,0.125000,0.042647,0.311693
language.name,rental.last_update,language,rental,0.364483,0.099101,0.181818,0.032609,0.361588
language.name,staff.staff_id,language,staff,0.471603,0.128227,0.125000,0.032393,0.311693
language.name,staff.first_name,language,staff,0.350702,0.095354,0.400000,0.026732,0.526161
language.name,staff.last_name,language,staff,0.350653,0.095341,0.444444,0.025473,0.559498
language.name,staff.address_id,language,staff,0.532196,0.144701,0.100000,0.029825,0.288825
language.name,staff.picture,language,staff,1.805790,0.490985,0.142857,0.038881,0.234396
language.name,staff.email,language,staff,0.364623,0.099139,0.200000,0.024229,0.375215
language.name,staff.store_id,language,staff,0.471603,0.128227,0.125000,0.028940,0.311693
language.name,staff.active,language,staff,0.675400,0.183638,0.166667,0.036484,0.329091
language.name,staff.username,language,staff,0.350702,0.095354,0.500000,0.031627,0.601161
language.name,staff.password,language,staff,0.675818,0.183752,0.125000,0.027970,0.297812
language.name,staff.last_update,language,staff,0.675492,0.183663,0.181818,0.025031,0.340448
language.name,store.store_id,language,store,0.471603,0.128227,0.125000,0.032686,0.311693
language.name,store.manager_staff_id,language,store,0.471603,0.128227,0.187500,0.033656,0.358568
language.name,store.address_id,language,store,0.471603,0.128227,0.100000,0.029606,0.292943
language.name,store.last_update,language,store,0.675492,0.183663,0.181818,0.030595,0.340448
language.last_update,payment.payment_id,language,payment,0.618836,0.168258,0.090909,0.032351,0.276117
language.last_update,payment.customer_id,language,payment,0.618836,0.168258,0.181818,0.039560,0.344299
language.last_update,payment.staff_id,language,payment,0.427078,0.116120,0.181818,0.029310,0.357333
language.last_update,payment.rental_id,language,payment,0.650549,0.176881,0.090909,0.036223,0.273961
language.last_update,payment.amount,language,payment,0.662240,0.180060,0.272727,0.030251,0.409530
language.last_update,payment.payment_date,language,payment,0.654876,0.178058,0.416667,0.026470,0.517986
language.last_update,payment.last_update,language,payment,0.654876,0.178058,1.000000,0.026038,0.955486
language.last_update,rental.rental_id,language,rental,0.618836,0.168258,0.090909,0.043911,0.276117
language.last_update,rental.rental_date,language,rental,0.654876,0.178058,0.454545,0.034853,0.546394
language.last_update,rental.inventory_id,language,rental,0.606870,0.165005,0.000000,0.055601,0.208749
language.last_update,rental.customer_id,language,rental,0.606303,0.164851,0.181818,0.038934,0.345151
language.last_update,rental.return_date,language,rental,0.654876,0.178058,0.363636,0.034157,0.478213
language.last_update,rental.staff_id,language,rental,0.427078,0.116120,0.181818,0.038557,0.357333
language.last_update,rental.last_update,language,rental,0.311009,0.084562,1.000000,0.030437,0.978860
